Date,Close,High,Low,Open,Volume
2020-07-08,10.181862831115723,10.190833533205263,9.932200150838643,9.960355494904794,365480000
2020-07-09,10.473884582519531,10.534680625125125,10.19930485398848,10.345564945605604,494548000
2020-07-10,10.444231986999512,10.619643499525006,10.344067716193592,10.553366008081527,497676000
2020-07-13,10.018659591674805,10.75618660028211,9.991500360563432,10.559596310858286,457076000
2020-07-14,10.342324256896973,10.367988370836883,9.752800521431915,10.041333369102032,542676000
2020-07-15,10.193074226379395,10.398136195594192,10.022147113755791,10.379449611889603,403984000
2020-07-16,10.100884437561035,10.172643396239954,9.862433724530087,9.98153456717631,344964000
2020-07-17,10.167410850524902,10.214253728012824,10.054041449060465,10.191330819984168,266284000
2020-07-20,10.475629806518555,10.496061491500111,10.122812550358633,10.239920246823443,284852000
2020-07-21,10.293986320495605,10.524713369026122,10.252375876943214,10.477869541075187,277036000
2020-07-22,10.403868675231934,10.567071192485503,10.257110543380008,10.332856798592301,367292000
2020-07-23,10.095902442932129,10.511757913653256,9.997731322444672,10.415081910293424,411660000
2020-07-24,10.16043758392334,10.330118675070263,9.744333012545903,9.842005144106837,473292000
2020-07-27,10.386673927307129,10.406855625298387,10.183604205061732,10.198056365282007,292132000
2020-07-28,10.181363105773926,10.347306809899989,10.17513456146883,10.33958314882518,271636000
2020-07-29,10.430529594421387,10.48110979367714,10.312425803409024,10.356029423457086,284508000
2020-07-30,10.578534126281738,10.587503878305732,10.260848834558969,10.340332414431229,308880000
2020-07-31,10.5792818069458,10.730525312525383,10.398138809435393,10.527953569566252,386080000
2020-08-03,10.973459243774414,11.061663543055651,10.679444912836956,10.696637332641039,412720000
2020-08-04,11.19023609161377,11.19023609161377,10.869561422300356,11.01308034817594,310336000
2020-08-05,11.24903392791748,11.333749929119115,11.12893697967583,11.206427374833025,249924000
2020-08-06,11.29762077331543,11.320045624770888,11.14139484678531,11.311822957456805,244316000
2020-08-07,11.162075996398926,11.466306144698953,11.000617629808353,11.274698313590116,342516000
2020-08-10,11.127691268920898,11.370128324169226,10.820221856086334,11.296376193877698,427796000
2020-08-11,10.81374454498291,11.099536195370392,10.759675109392322,11.036746036376092,354512000
2020-08-12,11.402024269104004,11.428684499615054,10.921634460429482,10.954026131989467,464412000
2020-08-13,11.40476131439209,11.682580247060663,11.317803116869817,11.507416812457388,374460000
2020-08-14,11.525359153747559,11.665638770775589,11.402271956870376,11.491472368961071,366436000
2020-08-17,12.295777320861816,12.368284326904558,11.777764359136203,11.811650197220596,621300000
2020-08-18,12.219781875610352,12.454246285161183,12.045865434736124,12.408399510034563,503448000
2020-08-19,12.097940444946289,12.273850054046092,12.057575133532684,12.255412493746544,622624000
2020-08-20,12.100431442260742,12.33364975196691,11.839057786602936,11.934986705835776,921388000
2020-08-21,12.641118049621582,12.765949386676102,12.15449881949741,12.16097734290615,999868000
2020-08-24,12.67774486541748,12.869352704681733,12.465705345293538,12.840698355831849,490564000
2020-08-25,12.70739459991455,12.718606550680466,12.531733100681723,12.588542789163244,289076000
2020-08-26,12.730319023132324,12.825499904060521,12.635387169963574,12.756481195188652,321244000
2020-08-27,12.586054801940918,12.80706411757586,12.524510719284814,12.73879248253304,317604000
2020-08-28,13.1038179397583,13.104066967536749,12.60025620759237,12.632647878057028,537160000
2020-08-31,13.32981014251709,13.529639719330325,12.994185343077556,13.138700339569239,500840000
2020-09-01,13.778939247131348,13.951163045336086,13.395608877349849,13.438976442437339,511316000
2020-09-02,14.302836418151855,14.681929093734013,13.857694577664873,14.65899837990231,874012000
2020-09-03,12.975889205932617,13.842244008175442,12.839555164943249,13.78666378202663,945128000
2020-09-04,12.584085464477539,13.134903773665314,11.66912816097081,12.744843884180868,1463684000
2020-09-08,11.87674617767334,12.51180772758371,11.668631678891437,11.698789218234774,795728000
2020-09-09,12.676302909851074,12.770265792530216,12.19452303243184,12.362261058607643,736200000
2020-09-10,12.274282455444336,13.025489337763984,12.129972375211352,12.949720413162076,698684000
2020-09-11,12.127479553222656,12.613994320712306,11.859547260099818,12.44750274067176,636928000
2020-09-14,12.833075523376465,13.274478080766674,12.592809733807648,13.041190957693448,1201744000
2020-09-15,12.951464653015137,13.258277826160894,12.78871150231095,13.239584697898275,727556000
2020-09-16,12.47641372680664,13.052903844219442,12.475666420048727,12.917816263077135,556384000
2020-09-17,12.42557144165039,12.551437507331224,11.998126163853456,12.09532930240558,792512000
2020-09-18,12.152154922485352,12.594055700378437,11.952265560305177,12.555423930991667,698460000
2020-09-21,12.479155540466309,12.484389539998377,11.868270307160746,11.888708100792234,721044000
2020-09-22,12.599287986755371,12.609506883213678,12.118506402595152,12.536729096807136,646452000
2020-09-23,12.086851119995117,12.68826563158976,12.042487156561927,12.53722602183008,647012000
2020-09-24,12.310419082641602,12.531245354511263,11.977435959248508,12.035509104369488,731240000
2020-09-25,12.83457088470459,12.844291577500536,12.208482777349888,12.409618591217493,588016000
2020-09-28,12.995329856872559,13.012029215529765,12.711197362079012,13.00056385649724,573808000
2020-09-29,13.18549919128418,13.401838788789666,12.893889831776605,12.898126471531569,621460000
2020-09-30,13.489323616027832,13.581043643950114,13.110230837485497,13.117458606533225,689184000
2020-10-01,13.573066711425781,13.720865165944376,13.419784204146744,13.716130321501417,525004000
2020-10-02,13.022497177124023,13.478355249202743,13.011280920376732,13.184752115791957,552496000
2020-10-05,13.600981712341309,13.602726378961242,13.182508924277144,13.195718950444643,479820000
2020-10-06,13.694695472717285,14.098961824596449,13.623413243733525,13.787911060916047,784420000
2020-10-07,13.921504974365234,14.07628307043726,13.821310706094911,13.957146569083967,418084000
2020-10-08,13.796635627746582,14.04163818419971,13.716131853958128,14.032166592711608,378900000
2020-10-09,13.720866203308105,13.782179591164098,13.619177329645565,13.72510379432774,346892000
2020-10-12,14.182705879211426,14.303337929221245,13.870160500693258,13.946925832096596,434744000
2020-10-13,14.204890251159668,14.304835417401629,13.976088839765115,14.252993616274258,344604000
2020-10-14,14.05235481262207,14.299101076743241,13.917516320403053,14.247010177633838,276100000
2020-10-15,13.927485466003418,13.96312610542931,13.725850492780184,13.768719851769514,267224000
2020-10-16,13.769469261169434,14.078526305938752,13.75052702759664,13.994034037158269,242392000
2020-10-19,13.456672668457031,13.940943635695207,13.365949052902085,13.860688970694914,298068000
2020-10-20,13.603973388671875,13.757754110452392,13.465894667102834,13.54216179692203,229212000
2020-10-21,13.483588218688965,13.74952672022228,13.436482225801853,13.583533358910847,219596000
2020-10-22,13.32033634185791,13.570322782592395,13.191479184719874,13.481344799645843,290480000
2020-10-23,13.5488920211792,13.551883150157146,13.25080215414743,13.40906862611122,233484000
2020-10-26,13.101253509521484,13.651075307094924,12.998816409982567,13.386134200919791,336896000
2020-10-27,13.355979919433594,13.401092148583462,13.151353822024564,13.265505408101772,250520000
2020-10-28,12.58857250213623,13.219646485778258,12.570627630856183,13.15783489461272,376520000
2020-10-29,12.984366416931152,13.15260269826161,12.711200067747194,12.799430773388913,320080000
2020-10-30,12.495854377746582,12.897128609243849,12.262566328767218,12.810892647070952,416820000
2020-11-02,12.542462348937988,12.797682807824847,12.357277650821981,12.619227673320147,299652000
2020-11-03,12.979877471923828,13.065117033567683,12.564395814857201,12.66982406903723,272900000
2020-11-04,13.75226879119873,13.785418406031889,13.29641072094344,13.348501614578474,410228000
2020-11-05,14.116907119750977,14.295362275225596,13.94842175974404,14.11940004400391,319028000
2020-11-06,14.517684936523438,14.54435314253284,13.852714945330321,14.066810752574897,383348000
2020-11-09,13.589265823364258,14.64678754010569,13.569327185847,14.508210634120493,582976000
2020-11-10,12.7311372756958,13.565090756109772,12.589818331459508,13.565090756109772,644068000
2020-11-11,13.377163887023926,13.394112346994168,12.908843120779,13.014022262718191,404744000
2020-11-12,13.415796279907227,13.724105001386421,13.275474700255113,13.437978740251724,365812000
2020-11-13,13.256531715393066,13.627150206211805,13.019505232759,13.585776416432045,346312000
2020-11-16,13.474117279052734,13.607958384645956,13.11596056838028,13.132409872341098,413776000
2020-11-17,13.381402969360352,13.554873236552991,13.263263834024546,13.51125656747037,312028000
2020-11-18,13.387879371643066,13.56434071427718,13.144871609900736,13.424268260352187,510924000
2020-11-19,13.399348258972168,13.44645425970634,13.060133711995956,13.172540637998559,565936000
2020-11-20,13.047920227050781,13.453432082968522,13.025238610680692,13.41305564926679,341088000
2020-11-23,13.10000991821289,13.34177124445545,12.975888549093485,13.131164811610757,361356000
2020-11-24,12.918315887451172,13.121943675569424,12.84578719687769,13.102503240666222,346500000
2020-11-25,13.19447135925293,13.229115586422983,12.980375587849998,12.992837355387127,259916000
2020-11-27,13.220890998840332,13.366696632376183,13.130417440912618,13.334295274837999,167276000
2020-11-30,13.360713005065918,13.371680158470495,12.932769640128472,13.22462902875061,286952000
2020-12-01,13.349251747131348,13.48757957766835,13.187993195466492,13.45119067768799,296948000
2020-12-02,13.503280639648438,13.631887767453023,13.193974535937858,13.309870792632042,283360000
2020-12-03,13.359176635742188,13.62245088481355,13.292361370106766,13.550149946445117,199520000
2020-12-04,13.52098274230957,13.522727924460401,13.351948298497124,13.411533667496512,202244000
2020-12-07,13.569350242614746,13.693508317828975,13.462894118054397,13.563865519602825,223244000
2020-12-08,13.313301086425781,13.56136700369798,13.244988876291988,13.547654726512077,271920000
2020-12-09,12.895207405090332,13.377128770915917,12.83287919756366,13.263941103643397,401300000
2020-12-10,12.936592102050781,13.032827240259751,12.814179233486414,12.833626362652886,207764000
2020-12-11,12.9774808883667,12.984212441190055,12.787753432046163,12.931606849028675,209264000
2020-12-14,13.272167205810547,13.351947226601784,13.041553053490475,13.052024145554842,270156000
2020-12-15,13.323771476745605,13.426986362862653,13.150499202549646,13.40280299721001,193016000
2020-12-16,13.206100463867188,13.400314984499127,13.17618224051848,13.385605048694739,223116000
2020-12-17,13.30457878112793,13.342723611361109,13.14227589521306,13.330008033914774,231384000
2020-12-18,13.235518455505371,13.368152289041408,13.034572396275758,13.34222373459072,342064000
2020-12-21,13.295602798461914,13.333249277123658,12.931855491448975,13.038810902481204,302332000
2020-12-22,13.241751670837402,13.30058951211129,13.018118229033087,13.28263933889493,185580000
2020-12-23,12.973489761352539,13.238509197227785,12.969251869856985,13.219561371315317,179144000
2020-12-24,12.958033561706543,13.096402254200223,12.903185387503484,13.001413939538107,97884000
2020-12-28,12.864540100097656,13.026593800525333,12.72816672890075,13.026593800525333,212564000
2020-12-29,12.907670974731445,13.036566214087761,12.80694877343674,12.889471627725841,170372000
2020-12-30,13.10961627960205,13.177429208002605,12.86130110996343,12.954543292106099,225396000
2020-12-31,13.019113540649414,13.114849365662955,12.87949804292122,13.100389559343792,192424000
2021-01-04,13.077454566955566,13.614973527502215,12.926869597807249,13.068230304374524,560640000
2021-01-05,13.367902755737305,13.406545935001123,13.051026213036597,13.063740838543046,322760000
2021-01-06,12.579825401306152,13.20859212779039,12.551404137533451,13.186153937581938,580424000
2021-01-07,13.307320594787598,13.340978357195587,12.851078640686227,12.931855368359583,461480000
2021-01-08,13.240253448486328,13.384106839169371,13.006148952979984,13.325768310454082,292528000
2021-01-11,13.58405876159668,13.922626008091706,13.32577084678296,13.38186585266166,518344000
2021-01-12,13.44768238067627,13.716691474669126,13.308317002723243,13.714696165855404,291476000
2021-01-13,13.49455451965332,13.587548473937822,13.34820839879639,13.452919325025922,210028000
2021-01-14,13.16396713256836,13.562368950268702,13.144271775512705,13.537687222212863,283120000
2021-01-15,12.824150085449219,13.288619513312941,12.813180643216462,13.19163686182663,277780000
2021-01-19,12.989444732666016,13.058005172038438,12.808692408387339,12.980468697115558,226188000
2021-01-20,13.329010963439941,13.393582699187647,13.020860317595421,13.07570848862872,258572000
2021-01-21,13.829383850097656,13.960771826249918,13.216572829947745,13.381617621793474,337780000
2021-01-22,13.674806594848633,13.803701836442649,13.589791029609232,13.702231154807055,246820000
2021-01-25,13.61571979522705,13.79048812266603,13.200115399995862,13.743866560222088,251112000
2021-01-26,13.398320198059082,13.607243696761891,13.350700978936148,13.543170311270954,163980000
2021-01-27,12.882241249084473,13.196374939178762,12.758581560131608,13.193632102910534,371272000
2021-01-28,13.01512622833252,13.303083185039084,12.924875108321336,12.960527229968816,228316000
2021-01-29,12.954042434692383,13.298094331808977,12.876007604293378,13.03905799238452,271552000
2021-02-01,13.200616836547852,13.234273651790774,12.867285117537806,13.017371745312001,217204000
2021-02-02,13.519484519958496,13.534691854028042,13.248979428814112,13.361918849416156,220440000
2021-02-03,13.493309020996094,13.893455987895509,13.479347563771617,13.598518301922557,245408000
2021-02-04,13.626688957214355,13.635913218107342,13.301086528167751,13.493805009925891,201340000
2021-02-05,13.553640365600586,13.699489073194439,13.508514810660003,13.68727279952196,169152000
2021-02-08,14.399062156677246,14.433965799239166,13.68951770498705,13.68951770498705,434624000
2021-02-09,14.224042892456055,14.543162957851855,14.183404405717019,14.301329248326892,287560000
2021-02-10,14.723665237426758,14.86402826968488,14.302077788975735,14.423492995939768,485352000
2021-02-11,15.208828926086426,15.230270413578813,14.88397493596725,14.939073234320938,450828000
2021-02-12,14.920125961303711,15.249218806385759,14.734387226341905,15.008631897945564,374756000
2021-02-16,15.288110733032227,15.330245229763257,14.908905968770373,15.022842106467083,321960000
2021-02-17,14.86502742767334,15.181654817044837,14.739373365589461,15.129298403062354,274756000
2021-02-18,14.788239479064941,14.832367383423362,14.534936995845102,14.688513972152826,233868000
2021-02-19,14.885470390319824,15.135281542586627,14.805939546070965,14.983200582071147,271724000
2021-02-22,14.316288948059082,15.091651905517747,14.285623199863032,14.734136872236576,325884000
2021-02-23,14.103126525878906,14.199610837191486,13.35269447286327,14.036559483969578,391780000
2021-02-24,14.459141731262207,14.466870936215233,13.718184213695627,14.083926730241181,448320000
2021-02-25,13.270919799804688,14.335236359591473,13.179921163343268,14.00689107786151,824436000
2021-02-26,13.676803588867188,13.81641816432624,13.324274883727146,13.714698294311097,500932000
2021-03-01,13.803702354431152,13.886723564961258,13.5159955420236,13.83686081326145,353184000
2021-03-02,13.36939811706543,13.88223431881388,13.359176201562969,13.861790487808957,264116000
2021-03-03,12.769551277160645,13.41452291449212,12.763567253275506,13.389342841958273,377592000
2021-03-04,12.336247444152832,12.939335789618218,12.050534974127624,12.765564152325203,573344000
2021-03-05,12.427247047424316,12.515503808915353,11.647146826988086,12.515503808915353,542840000
2021-03-08,11.561384201049805,12.436970172305145,11.534707165074408,12.415778809895029,543112000
2021-03-09,12.490145683288574,12.586413095780797,12.0302537051267,12.101083086298525,521824000
2021-03-10,12.438270568847656,12.948789343601785,12.427546599713711,12.809625103978197,384376000
2021-03-11,12.962255477905273,13.014879220865792,12.703878446520958,12.918860131645657,299916000
2021-03-12,12.825089454650879,12.857760841147067,12.559729220735052,12.617838641421715,243964000
2021-03-15,13.159529685974121,13.174992482607134,12.73654946497794,12.833814860693973,221988000
2021-03-16,13.259289741516113,13.480007299381086,13.085208884498742,13.32438228405573,272128000
2021-03-17,13.309170722961426,13.420900926313383,12.958266150296865,13.00839537496323,243864000
2021-03-18,12.691906929016113,13.152297359221292,12.68642031431901,13.104911921694212,293896000
2021-03-19,12.814860343933105,12.890428541929326,12.582171563045334,12.719340733621905,299208000
2021-03-22,13.15454387664795,13.362293192788187,12.875715916588083,12.881702007358415,297804000
2021-03-23,13.03931999206543,13.312411079207246,12.989938556697368,13.222378081333801,222048000
2021-03-24,12.612600326538086,13.127609643744384,12.606365925111128,13.11962850631561,245840000
2021-03-25,12.505107879638672,12.684176838550286,12.24249148281004,12.469444406077091,295144000
2021-03-26,12.808377265930176,12.82533658682851,12.343747433976715,12.524311970717228,363968000
2021-03-29,12.917116165161133,13.031091637362689,12.66946306671944,12.789423678283432,273520000
2021-03-30,12.840799331665039,12.944050827838632,12.674450333195036,12.811120995907123,200204000
2021-03-31,13.316153526306152,13.43810917129634,12.9512826873844,12.98420332881414,314776000
2021-04-01,13.778538703918457,13.836648110919834,13.47876041797206,13.539614559484464,308276000
2021-04-05,13.953865051269531,13.98030107669591,13.699976648298353,13.834153724268559,255672000
2021-04-06,13.828171730041504,14.020458266530383,13.740383968403336,13.96608967717329,191744000
2021-04-07,14.109493255615234,14.209252241673664,13.678531810030508,13.847374395788021,251284000
2021-04-08,14.282576560974121,14.436705088435644,14.214739268778716,14.218481051430524,244416000
2021-04-09,14.365374565124512,14.373355701924647,14.140916152427023,14.179821934797358,195172000
2021-04-12,15.172430038452148,15.31558532416919,14.105252388520903,14.255390812498227,869324000
2021-04-13,15.641797065734863,15.66224795457644,15.08937856206101,15.194874361790076,676212000
2021-04-14,15.240265846252441,15.682698986670525,15.190884408077046,15.587428630492008,385500000
